#for eos = ../eos_tables/eosSLy.lorene
#Grav_Mass (solar mass) Radius (km) Lambda (dimensionless) rhoc (gm/cm^3) Compactness (dimensionless) Baryon_Mass (solar mass)
1.8970  8.6135  1.6215  3.3966e+15  0.3252  2.7896
1.8950  8.6041  1.6157  3.4111e+15  0.3252  2.7877
1.8930  8.5948  1.6099  3.4256e+15  0.3252  2.7859
1.8910  8.5855  1.6043  3.4402e+15  0.3252  2.7841
1.8890  8.5762  1.5988  3.4548e+15  0.3252  2.7822
1.8870  8.5670  1.5935  3.4695e+15  0.3253  2.7803
1.8850  8.5578  1.5883  3.4843e+15  0.3253  2.7784
1.8830  8.5487  1.5832  3.4991e+15  0.3253  2.7765
1.8810  8.5395  1.5782  3.5140e+15  0.3253  2.7746
1.8790  8.5305  1.5733  3.5290e+15  0.3253  2.7726
1.8770  8.5214  1.5686  3.5440e+15  0.3253  2.7707
1.8750  8.5125  1.5640  3.5591e+15  0.3252  2.7687
1.8730  8.5035  1.5595  3.5743e+15  0.3252  2.7668
1.8709  8.4946  1.5551  3.5895e+15  0.3252  2.7648
1.8689  8.4857  1.5508  3.6048e+15  0.3252  2.7628
1.8669  8.4769  1.5467  3.6201e+15  0.3252  2.7608
1.8649  8.4680  1.5426  3.6356e+15  0.3252  2.7587
1.8628  8.4593  1.5387  3.6510e+15  0.3252  2.7567
1.8608  8.4505  1.5349  3.6666e+15  0.3251  2.7546
1.8587  8.4419  1.5312  3.6822e+15  0.3251  2.7526
1.8567  8.4332  1.5276  3.6979e+15  0.3251  2.7505
1.8546  8.4246  1.5241  3.7136e+15  0.3251  2.7484
1.8526  8.4160  1.5207  3.7294e+15  0.3250  2.7463
1.8505  8.4075  1.5175  3.7453e+15  0.3250  2.7442
1.8485  8.3990  1.5143  3.7613e+15  0.3250  2.7421
1.8464  8.3905  1.5112  3.7773e+15  0.3249  2.7400
1.8444  8.3821  1.5083  3.7934e+15  0.3249  2.7378
1.8423  8.3737  1.5054  3.8095e+15  0.3249  2.7357
1.8403  8.3653  1.5027  3.8257e+15  0.3248  2.7335
1.8382  8.3570  1.5001  3.8420e+15  0.3248  2.7314
1.8361  8.3487  1.4975  3.8584e+15  0.3248  2.7292
1.8341  8.3405  1.4951  3.8748e+15  0.3247  2.7270
1.8320  8.3323  1.4927  3.8913e+15  0.3247  2.7248
1.8299  8.3242  1.4904  3.9079e+15  0.3246  2.7226
1.8279  8.3160  1.4882  3.9245e+15  0.3246  2.7204
1.8258  8.3079  1.4861  3.9412e+15  0.3245  2.7182
1.8237  8.2999  1.4841  3.9580e+15  0.3245  2.7159
1.8216  8.2919  1.4822  3.9749e+15  0.3244  2.7137
1.8196  8.2839  1.4804  3.9918e+15  0.3243  2.7115
1.8175  8.2761  1.4787  4.0088e+15  0.3243  2.7092
1.8155  8.2683  1.4770  4.0259e+15  0.3242  2.7070
1.8134  8.2605  1.4755  4.0430e+15  0.3242  2.7048
1.8114  8.2528  1.4741  4.0602e+15  0.3241  2.7025
1.8093  8.2451  1.4727  4.0775e+15  0.3240  2.7003
1.8073  8.2375  1.4715  4.0949e+15  0.3240  2.6980
1.8052  8.2299  1.4703  4.1123e+15  0.3239  2.6957
1.8032  8.2224  1.4692  4.1298e+15  0.3238  2.6935
1.8011  8.2148  1.4683  4.1474e+15  0.3238  2.6912
1.7991  8.2074  1.4674  4.1651e+15  0.3237  2.6889
1.7971  8.2000  1.4666  4.1828e+15  0.3236  2.6866
1.7950  8.1926  1.4659  4.2006e+15  0.3235  2.6844
1.7930  8.1853  1.4653  4.2185e+15  0.3235  2.6821
1.7909  8.1780  1.4648  4.2365e+15  0.3234  2.6798
1.7889  8.1707  1.4643  4.2545e+15  0.3233  2.6775
1.7869  8.1635  1.4639  4.2726e+15  0.3232  2.6751
1.7848  8.1564  1.4635  4.2908e+15  0.3231  2.6728
1.7828  8.1492  1.4632  4.3091e+15  0.3230  2.6705
1.7808  8.1422  1.4630  4.3274e+15  0.3230  2.6682
1.7788  8.1351  1.4629  4.3458e+15  0.3229  2.6659
1.7767  8.1281  1.4628  4.3643e+15  0.3228  2.6636
1.7747  8.1212  1.4629  4.3829e+15  0.3227  2.6612
1.7727  8.1143  1.4630  4.4016e+15  0.3226  2.6589
1.7707  8.1074  1.4632  4.4203e+15  0.3225  2.6566
1.7687  8.1006  1.4635  4.4392e+15  0.3224  2.6542
1.7666  8.0938  1.4639  4.4581e+15  0.3223  2.6519
1.7646  8.0871  1.4644  4.4770e+15  0.3222  2.6495
1.7626  8.0804  1.4650  4.4961e+15  0.3221  2.6472
1.7606  8.0737  1.4657  4.5153e+15  0.3220  2.6448
1.7586  8.0671  1.4664  4.5345e+15  0.3219  2.6425
1.7566  8.0606  1.4672  4.5538e+15  0.3218  2.6401
1.7546  8.0540  1.4681  4.5732e+15  0.3217  2.6378
1.7526  8.0476  1.4690  4.5927e+15  0.3216  2.6354
1.7506  8.0411  1.4701  4.6122e+15  0.3215  2.6331
1.7486  8.0347  1.4712  4.6318e+15  0.3214  2.6307
1.7466  8.0284  1.4724  4.6516e+15  0.3213  2.6284
1.7447  8.0221  1.4736  4.6714e+15  0.3211  2.6260
1.7427  8.0158  1.4750  4.6913e+15  0.3210  2.6236
1.7407  8.0096  1.4764  4.7112e+15  0.3209  2.6213
1.7387  8.0034  1.4780  4.7313e+15  0.3208  2.6189
1.7368  7.9973  1.4796  4.7514e+15  0.3207  2.6166
1.7348  7.9913  1.4812  4.7717e+15  0.3206  2.6142
1.7329  7.9852  1.4829  4.7920e+15  0.3204  2.6119
1.7309  7.9793  1.4845  4.8124e+15  0.3203  2.6095
1.7290  7.9733  1.4863  4.8329e+15  0.3202  2.6072
1.7270  7.9675  1.4882  4.8535e+15  0.3201  2.6048
1.7251  7.9616  1.4901  4.8741e+15  0.3200  2.6025
1.7232  7.9558  1.4921  4.8949e+15  0.3198  2.6002
1.7212  7.9501  1.4942  4.9157e+15  0.3197  2.5978
1.7193  7.9444  1.4964  4.9367e+15  0.3196  2.5955
1.7174  7.9387  1.4987  4.9577e+15  0.3194  2.5931
1.7155  7.9331  1.5011  4.9788e+15  0.3193  2.5908
1.7136  7.9276  1.5036  5.0000e+15  0.3192  2.5885
